Instance,Runtime,Dual_Bound,Primal_Bound,Lamda,Optimal_Value
28,0.003000020980834961,"[0.7854027190719564, 0.7498928618380222, 0.744822449650562, 0.7309149302440736, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684, 0.7264609337040684]","[-inf, 0.0, 0.0, 0.0, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685, 0.7264609337040685]","[0.49992857455868145, 0.7498928618380222, 0.6249107181983518, 0.687401790018187, 0.7186473259281045, 0.7342700938830633, 0.7264587099055839, 0.7225530179168442, 0.7206001719224744, 0.7215765949196593, 0.7220648064182518, 0.722308912167548, 0.7224309650421961, 0.7224919914795201, 0.7225225046981822, 0.7225377613075132, 0.7225301330028477]",0.7264609337040685
29,0.003999948501586914,"[0.7895051691684897, 0.7499239243577391, 0.749109007866336, 0.7300694128799267, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825, 0.7234820919196825]","[-inf, 0.0, 0.0, 0.0, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826, 0.7234820919196826]","[0.4999492829051594, 0.7499239243577391, 0.6249366036314492, 0.6874302639945942, 0.7186770941761667, 0.7030536790853804, 0.7108653866307735, 0.7147712404034701, 0.7167241672898184, 0.7157477038466442, 0.7162359355682313, 0.7159918197074377, 0.715869761777041, 0.7158087328118425, 0.7158392472944417, 0.7158545045357414, 0.7158621331563912]",0.7234820919196826
30,0.0,"[0.7864855850968866, 0.7497446499123435, 0.746473661783365, 0.7312987542751315, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305]","[-inf, 0.0, 0.0, 0.0, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305, 0.7290735518830305]","[0.499829766608229, 0.7497446499123435, 0.6247872082602862, 0.6872659290863148, 0.7185052894993291, 0.7341249697058363, 0.7263151296025827, 0.7224102095509559, 0.7243626695767693, 0.725338899589676, 0.7258270145961294, 0.7260710720993561, 0.7261931008509694, 0.7261320864751628, 0.7261625936630661, 0.7261778472570177, 0.7261854740539936]",0.7290735518830305
31,0.003000020980834961,"[0.7871164218292813, 0.7498096638662747, 0.7462412159146324, 0.7291122731197586, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899013, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011]","[-inf, 0.0, 0.0, 0.0, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011, 0.7241716702899011]","[0.4998731092441831, 0.7498096638662747, 0.6248413865552289, 0.6873255252107517, 0.7185675945385133, 0.734188629202394, 0.7263781118704536, 0.7224728532044835, 0.7244254825374685, 0.723449167870976, 0.7229610105377298, 0.7232050892043529, 0.7233271285376645, 0.7233881482043203, 0.7234186580376482, 0.7234339129543121, 0.7234415404126441]",0.7241716702899011
32,0.0,"[0.7846241358798862, 0.7497694551188785, 0.7426827836850465, 0.7260904381114993, 0.7242477313249305, 0.7242477313249305, 0.7242477313249305, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304]","[-inf, 0.0, 0.0, 0.0, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304, 0.7242477313249304]","[0.4998463034125856, 0.7497694551188785, 0.6248078792657321, 0.6872886671923053, 0.7185290611555919, 0.7341492581372352, 0.7263391596464135, 0.7224341104010027, 0.7204815857782974, 0.7214578480896501, 0.7219459792453264, 0.7221900448231646, 0.7223120776120837, 0.7223730940065431, 0.722403602203773, 0.7223883481051581, 0.7223959751544655]",0.7242477313249304
33,0.0,"[0.787552552936976, 0.7493543417873266, 0.7471747565863671, 0.7292800444625165, 0.7244790200320526, 0.7244790200320526, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524, 0.7244790200320524]","[-inf, 0.0, 0.0, 0.0, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526, 0.7244790200320526]","[0.4995695611915511, 0.7493543417873266, 0.6244619514894388, 0.6869081466383827, 0.7181312442128547, 0.7025196954256188, 0.7103254698192367, 0.7064225826224277, 0.7083740262208322, 0.7093497480200345, 0.7098376089196357, 0.7095936784698351, 0.7097156436947354, 0.7097766263071855, 0.7097461350009604, 0.7097308893478479, 0.7097385121744042]",0.7244790200320526
34,0.003000020980834961,"[0.7843960135162787, 0.7495870932066877, 0.7438251102881744, 0.7275843911130742, 0.7225017563768903, 0.7225017563768903, 0.7225017563768903, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902]","[-inf, 0.0, 0.0, 0.0, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902, 0.7225017563768902]","[0.4997247288044585, 0.7495870932066877, 0.6246559110055732, 0.6871215021061304, 0.718354297656409, 0.7339706954315484, 0.7261624965439787, 0.7222583971001939, 0.7203063473783015, 0.7212823722392476, 0.7217703846697208, 0.7220143908849573, 0.7221363939925756, 0.7221973955463847, 0.7222278963232893, 0.7222431467117416, 0.7222355215175155]",0.7225017563768902
35,0.013000011444091797,"[0.7836138107062148, 0.7498250641905266, 0.7412531345297059, 0.7267945965906798, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978204]","[-inf, 0.0, 0.0, 0.0, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206, 0.7239916947978206]","[0.4998833761270178, 0.7498250641905266, 0.6248542201587722, 0.6873396421746494, 0.718582353182588, 0.7029609976786186, 0.7107716754306033, 0.7146770143065957, 0.7166296837445918, 0.7156533490255937, 0.7151651816660947, 0.7149210979863452, 0.7150431398262199, 0.7151041607461572, 0.715134671206126, 0.7151499264361103, 0.7151575540511025]",0.7239916947978206
36,0.0,"[0.7866327581799483, 0.7497803395582339, 0.746802516984446, 0.7297570861025371, 0.7227510717283185, 0.7227510717283185, 0.7227510717283185, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207, 0.7225195468617207]","[0.4998535597054893, 0.7497803395582339, 0.6248169496318616, 0.6872986445950477, 0.7185394920766408, 0.7341599158174373, 0.726349703947039, 0.7224445980118399, 0.7243971509794395, 0.7234208744956396, 0.7229327362537398, 0.7226886671327899, 0.7225666325723149, 0.7225056152920775, 0.7225361239321961, 0.7225208696121368, 0.7225132424521071]",0.7225195468617207
37,0.003000020980834961,"[0.7933856404506902, 0.7498874654617435, 0.7498874654617435, 0.7322120636839496, 0.7272987488131661, 0.7272987488131661, 0.726453482166064, 0.726453482166064, 0.7263847467743104, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375927, 0.7263638372375927]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928, 0.7263638372375928]","[0.4999249769744956, 0.7498874654617435, 0.6249062212181196, 0.6873968433399316, 0.7186421544008375, 0.7342648099312905, 0.726453482166064, 0.7225478182834507, 0.7245006502247573, 0.7254770661954106, 0.7259652741807373, 0.7262093781734007, 0.7263314301697323, 0.7263924561678982, 0.7263619431688153, 0.7263466866692738, 0.7263390584195031]",0.7263638372375928
38,0.0,"[0.7808853772657245, 0.7494680551478972, 0.7416713326306315, 0.724274608323219, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578, 0.7210856813375578]","[-inf, 0.0, 0.0, 0.0, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579, 0.7210856813375579]","[0.4996453700985981, 0.7494680551478972, 0.6245567126232476, 0.6870123838855724, 0.7182402195167348, 0.7026263017011536, 0.7104332606089442, 0.7143367400628395, 0.7162884797897872, 0.7172643496532609, 0.7177522845849978, 0.7179962520508663, 0.7181182357838005, 0.7180572439173334, 0.718087739850567, 0.7181029878171837, 0.7181106118004921]",0.7210856813375579
39,0.0029997825622558594,"[0.785876073844046, 0.749598155156448, 0.7449546560813387, 0.7274507026655119, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515, 0.7255793356467515]","[-inf, 0.0, 0.0, 0.0, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516, 0.7255793356467516]","[0.499732103437632, 0.749598155156448, 0.62466512929704, 0.6871316422267439, 0.718364898691596, 0.733981526924022, 0.726173212807809, 0.7222690557497025, 0.7242211342787557, 0.7251971735432823, 0.7256851931755457, 0.725441183359414, 0.7255631882674798, 0.7255021858134469, 0.7255326870404634, 0.7255174364269552, 0.7255250617337092]",0.7255793356467516
40,0.003999948501586914,"[0.7902457074594503, 0.7499427962993863, 0.7498863533181234, 0.7337078964644637, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949, 0.7292020623760949]","[-inf, 0.0, 0.0, 0.0, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095, 0.729202062376095]","[0.4999618641995909, 0.7499427962993863, 0.6249523302494886, 0.6874475632744375, 0.7186951797869119, 0.7030713715306747, 0.7108832756587933, 0.7147892277228526, 0.7167422037548823, 0.7177186917708971, 0.7182069357789045, 0.7184510577829082, 0.7183289967809063, 0.7182679662799054, 0.7182984815304059, 0.7183137391556561, 0.7183213679682812]",0.729202062376095
41,0.016000032424926758,"[0.7930534789710619, 0.7498994582965856, 0.7498994582965856, 0.7344372980839525, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947]","[-inf, 0.0, 0.0, 0.0, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947, 0.7284687247178947]","[0.4999329721977237, 0.7498994582965856, 0.6249162152471546, 0.6874078367718701, 0.7186536475342278, 0.7342765529154067, 0.7264651002248173, 0.730370826570112, 0.7284179633974646, 0.7293943949837882, 0.7289061791906264, 0.7286620712940455, 0.728540017345755, 0.7284789903716098, 0.7284484768845372, 0.7284637336280735, 0.7284561052563053]",0.7284687247178947
42,0.003000020980834961,"[0.784225430223212, 0.7498037598588185, 0.7440849347940969, 0.7273923291540796, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221, 0.7260697661447221]","[-inf, 0.0, 0.0, 0.0, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222, 0.7260697661447222]","[0.4998691732392123, 0.7498037598588185, 0.6248364665490154, 0.687320113203917, 0.7185619365313678, 0.7341828481950932, 0.7263723923632305, 0.7224671644472991, 0.7244197784052648, 0.7253960853842476, 0.7249079318947562, 0.7251520086395019, 0.7252740470118748, 0.7253350661980612, 0.7253655757911543, 0.725380830587701, 0.7253884579859743]",0.7260697661447222
43,0.003000020980834961,"[0.789222946717042, 0.7493590769137262, 0.7478622473673229, 0.7294259361736755, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776, 0.7255086888797776]","[-inf, 0.0, 0.0, 0.0, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777, 0.7255086888797777]","[0.49957271794248415, 0.7493590769137262, 0.6244658974281052, 0.6869124871709157, 0.7181357820423209, 0.7337474294780235, 0.7259416057601722, 0.7220386939012465, 0.7239901498307093, 0.7249658777954407, 0.7244780138130751, 0.7242340818218922, 0.7243560478174836, 0.7244170308152793, 0.7244475223141772, 0.7244627680636262, 0.7244551451889016]",0.7255086888797777
44,0.016000032424926758,"[0.7906348637392248, 0.7499423561377487, 0.7499423561377487, 0.733768135929772, 0.7288618943695967, 0.7288618943695967, 0.7287740096838891, 0.7287740096838891, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889, 0.728774009683889]","[0.4999615707584992, 0.7499423561377487, 0.624951963448124, 0.6874471597929364, 0.7186947579653425, 0.7343185570515456, 0.726506657508444, 0.7304126072799948, 0.7284596323942194, 0.7294361198371071, 0.7289478761156633, 0.7287037542549413, 0.7288258151853022, 0.7287647847201217, 0.7287342694875315, 0.7287495271038267, 0.728741898295679]",0.728774009683889
45,0.003000020980834961,"[0.7885834804155206, 0.7499650356292344, 0.7468395950814792, 0.7287359492122837, 0.7231715266113312, 0.7231715266113312, 0.7231715266113312, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476, 0.722679053732476]","[0.4999766904194896, 0.7499650356292344, 0.624970863024362, 0.6874679493267982, 0.7187164924780163, 0.7343407640536254, 0.7265286282658208, 0.7226225603719185, 0.7245755943188696, 0.7235990773453941, 0.7231108188586564, 0.7228666896152874, 0.7227446249936029, 0.7226835926827607, 0.7226530765273396, 0.7226683346050502, 0.7226759636439055]",0.722679053732476
46,0.013000011444091797,"[0.7869359171695193, 0.7499829115049531, 0.747209989045787, 0.730681899834205, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743, 0.7257859837888743]","[-inf, 0.0, 0.0, 0.0, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744, 0.7257859837888744]","[0.4999886076699687, 0.7499829115049531, 0.6249857595874609, 0.687484335546207, 0.7187336235255801, 0.7343582675152667, 0.7265459455204234, 0.7226397845230017, 0.7206867040242909, 0.7216632442736464, 0.722151514398324, 0.7219073793359851, 0.7220294468671546, 0.7220904806327393, 0.7221209975155316, 0.7221362559569278, 0.7221438851776258]",0.7257859837888744
47,0.003000020980834961,"[0.7880416443460314, 0.7493274918312164, 0.7493274918312164, 0.7328091824086839, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337, 0.7274194464519337]","[-inf, 0.0, 0.0, 0.0, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338, 0.7274194464519338]","[0.4995516612208109, 0.7493274918312164, 0.6244395765260137, 0.686883534178615, 0.7181055130049157, 0.7337165024180661, 0.7259110077114909, 0.7298137550647785, 0.7278623813881346, 0.7268866945498127, 0.7263988511306518, 0.7261549294210714, 0.7260329685662812, 0.7260939489936763, 0.7261244392073738, 0.7261396843142226, 0.726147306867647]",0.7274194464519338
48,0.003000020980834961,"[0.7890806546793836, 0.7493151909921467, 0.7477367887428424, 0.7307843502538439, 0.7285317538127886, 0.7285317538127886, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885, 0.7285317538127885]","[-inf, 0.0, 0.0, 0.0, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886, 0.7285317538127886]","[0.4995434606614312, 0.7493151909921467, 0.624429325826789, 0.6868722584094679, 0.7180937247008072, 0.733704457846477, 0.725899091273642, 0.7219964079872246, 0.7239477496304334, 0.7249234204520377, 0.7244355850412356, 0.7246795027466366, 0.7248014615993372, 0.7248624410256874, 0.7248929307388625, 0.7249081755954501, 0.724915798023744]",0.7285317538127886
49,0.013000011444091797,"[0.783886590949092, 0.7497005971457982, 0.7424969932148991, 0.7229604478204081, 0.7184630722647233, 0.7184630722647233, 0.7174987877875456, 0.7168816374952132, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956, 0.7167459632717956]","[0.4998003980971988, 0.7497005971457982, 0.6247504976214985, 0.6872255473836484, 0.7184630722647233, 0.7028443098241859, 0.7106536910444545, 0.7145583816545888, 0.716510726959656, 0.7155345543071224, 0.7150464679808557, 0.7152905111439891, 0.7154125327255558, 0.7154735435163391, 0.7155040489117308, 0.7155193016094266, 0.7155269279582746]",0.7167459632717956
50,0.0,"[0.7925541260134379, 0.7495061581731084, 0.7495061581731084, 0.7336522214346397, 0.7261082720712078, 0.7261082720712078, 0.7260840907301989, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343, 0.7256145638154343]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342, 0.7256145638154342]","[0.4996707721154056, 0.7495061581731084, 0.624588465144257, 0.6870473116586827, 0.7182767349158956, 0.733891446544502, 0.7260840907301989, 0.7221804128230472, 0.7241322517766231, 0.725108171253411, 0.7255961309918049, 0.7258401108610019, 0.7257181209264034, 0.7256571259591041, 0.7256266284754544, 0.7256113797336297, 0.7256037553627173]",0.7256145638154342
51,0.003000020980834961,"[0.7812144421706626, 0.7498999943547029, 0.7414190441010029, 0.7259883430374807, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283, 0.7208473094436283]","[-inf, 0.0, 0.0, 0.0, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284, 0.7208473094436284]","[0.4999333295698019, 0.7498999943547029, 0.6249166619622524, 0.6874083281584776, 0.7186541612565902, 0.7342770778056465, 0.7264656195311183, 0.7225598903938543, 0.7206070258252222, 0.7215834581095382, 0.7210952419673802, 0.7208511338963012, 0.7207290798607617, 0.720668052842992, 0.7206985663518768, 0.7207138231063193, 0.7207214514835405]",0.7208473094436284
52,0.002000093460083008,"[0.7822684239241028, 0.7498087190988498, 0.739930965265051, 0.7218641627668869, 0.7185666891363978, 0.7177875253419956, 0.7157492066295499, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833, 0.7150928631330833]","[0.4998724793992332, 0.7498087190988498, 0.6248405992490416, 0.6873246591739457, 0.7185666891363978, 0.7029456741551717, 0.7107561816457848, 0.7146614353910913, 0.7166140622637445, 0.7156377488274179, 0.7151495921092546, 0.714905513750173, 0.7147834745706321, 0.7148444941604025, 0.7148750039552878, 0.7148902588527304, 0.7148978863014517]",0.7150928631330833
53,0.003000020980834961,"[0.7820387371341276, 0.7498691746379563, 0.7452664915607436, 0.7307408819748576, 0.7253858547751254, 0.7253858547751254, 0.7253858547751254, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253]","[-inf, 0.0, 0.0, 0.0, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253, 0.7253858547751253]","[0.4999127830919709, 0.7498691746379563, 0.6248909788649636, 0.68738007675146, 0.7186246256947082, 0.7342469001663323, 0.7264357629305203, 0.7225301943126142, 0.7244829786215672, 0.7254593707760437, 0.7249711746988055, 0.7252152727374246, 0.7253373217567342, 0.7253983462663889, 0.7253678340115615, 0.7253525778841479, 0.7253602059478547]",0.7253858547751253
54,0.013000011444091797,"[0.7864970650352557, 0.7498545931321406, 0.7448422253333714, 0.7264063697307566, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849, 0.7230391400387849]","[-inf, 0.0, 0.0, 0.0, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785, 0.723039140038785]","[0.49990306208809376, 0.7498545931321406, 0.6248788276101171, 0.687366710371129, 0.7186106517516349, 0.7342326224418878, 0.7264216370967613, 0.7225161444241981, 0.7244688907604797, 0.7234925175923389, 0.7230043310082686, 0.7232484243003037, 0.7231263776542861, 0.7230653543312773, 0.7230348426697729, 0.7230195868390208, 0.7230119589236447]",0.723039140038785
