Instance,Runtime,Dual_Bound,Primal_Bound,Lamda,Optimal_Value
32,0.0,"[0.7282909191041431, 0.7031438543148214, 0.6905703219201607, 0.6842835557228302, 0.681140172624165, 0.6795684810748324, 0.678782635300166, 0.678389712412833, 0.6781932509691664, 0.678095020247333, 0.6780459048864165, 0.6780213472059582, 0.6780090683657289, 0.6780029289456144]","[0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999, 0.6779967895254999]","[0.041959124908080056, 0.020979562454040028, 0.010489781227020014, 0.005244890613510007, 0.0026224453067550035, 0.0013112226533775018, 0.0006556113266887509, 0.00032780566334437544, 0.00016390283167218772, 8.195141583609386e-05, 4.097570791804693e-05, 2.0487853959023465e-05, 1.0243926979511732e-05, 5.121963489755866e-06]",0.6779967895254999
33,0.0,"[0.7694998108880536, 0.7419495047347768, 0.7333428113341827, 0.7299086842920953, 0.7283557191432313, 0.7275792365687992, 0.7271909952815832, 0.7269968746379751, 0.7268998143161711, 0.7268512841552691, 0.7268270190748181, 0.7268148865345926, 0.72680882026448, 0.7268057871294236]","[0.7129589260542307, 0.7247361179335887, 0.7247361179335887, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671, 0.7268027539943671]","[0.044667626468054465, 0.022333813234027233, 0.011166906617013616, 0.005583453308506808, 0.002791726654253404, 0.001395863327126702, 0.000697931663563351, 0.0003489658317816755, 0.00017448291589083775, 8.724145794541888e-05, 4.362072897270944e-05, 2.181036448635472e-05, 1.090518224317736e-05, 5.45259112158868e-06]",0.7268027539943671
34,0.0010001659393310547,"[0.5457347218048264, 0.4941160007983463, 0.4719256894182716, 0.4669353836823241, 0.4644402308143504, 0.4631926543803635, 0.46256886616337, 0.4622569720548733, 0.46210102500062494, 0.46202305147350076, 0.4619840647099387, 0.4619645713281576, 0.4619548246372671]","[0.44249727979186615, 0.44249727979186615, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765, 0.4619450779463765]","[0.033595690879922216, 0.016797845439961108, 0.008398922719980554, 0.004199461359990277, 0.0020997306799951385, 0.0010498653399975692, 0.0005249326699987846, 0.0002624663349993923, 0.00013123316749969616, 6.561658374984808e-05, 3.280829187492404e-05, 1.640414593746202e-05, 8.20207296873101e-06]",0.4619450779463765
35,0.0009999275207519531,"[0.738706009431457, 0.7099129185920638, 0.6955163731723671, 0.6883181004625187, 0.6847189641075947, 0.6829193959301325, 0.6820196118414015, 0.6815697197970361, 0.6813447737748533, 0.681232300763762, 0.6811760642582162, 0.6811479460054433, 0.6811338868790568, 0.6811268573158638]","[0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705, 0.6811198277526705]","[0.04310358387711236, 0.02155179193855618, 0.01077589596927809, 0.005387947984639045, 0.0026939739923195227, 0.0013469869961597613, 0.0006734934980798807, 0.00033674674903994033, 0.00016837337451997017, 8.418668725998508e-05, 4.209334362999254e-05, 2.104667181499627e-05, 1.0523335907498135e-05, 5.261667953749068e-06]",0.6811198277526705
36,0.0,"[0.742784137318105, 0.725006162683545, 0.7164551865602411, 0.7121796984985892, 0.7100419544677633, 0.7089730824523505, 0.7084386464446438, 0.7081714284407906, 0.7080378194388641, 0.7079710149379007, 0.707937612687419, 0.7079209115621782, 0.7079125609995579, 0.7079083857182475]","[0.695523996439481, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374, 0.7079042104369374]","[0.04291784436179734, 0.02145892218089867, 0.010729461090449335, 0.005364730545224667, 0.0026823652726123337, 0.0013411826363061668, 0.0006705913181530834, 0.0003352956590765417, 0.00016764782953827085, 8.382391476913543e-05, 4.1911957384567714e-05, 2.0955978692283857e-05, 1.0477989346141928e-05, 5.238994673070964e-06]",0.7079042104369374
37,0.0,"[0.8163042031500898, 0.7569078425999598, 0.7272096623248949, 0.7139380875856329, 0.7100391535510624, 0.7080896865337771, 0.7071149530251344, 0.7066275862708131, 0.7063839028936524, 0.7062620612050721, 0.7062011403607819, 0.7061706799386369, 0.7061554497275643, 0.706147834622028]","[0.6975114820498299, 0.6975114820498299, 0.6975114820498299, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916, 0.7061402195164916]","[0.0480747653358537, 0.02403738266792685, 0.012018691333963424, 0.006009345666981712, 0.003004672833490856, 0.001502336416745428, 0.000751168208372714, 0.000375584104186357, 0.0001877920520931785, 9.389602604658925e-05, 4.6948013023294626e-05, 2.3474006511647313e-05, 1.1737003255823657e-05, 5.868501627911828e-06]",0.7061402195164916
38,0.0,"[0.7373103676929362, 0.7164646966629695, 0.7067074839492284, 0.7018288775923579, 0.6993895744139226, 0.6981699228247049, 0.6975600970300961, 0.6972551841327917, 0.6971027276841395, 0.6970264994598133, 0.6969883853476504, 0.6969693282915689, 0.6969597997635281, 0.6969550354995078]","[0.6800728123544816, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874, 0.6969502712354874]","[0.04652077809664249, 0.023260389048321246, 0.011630194524160623, 0.005815097262080311, 0.0029075486310401557, 0.0014537743155200779, 0.0007268871577600389, 0.00036344357888001946, 0.00018172178944000973, 9.086089472000487e-05, 4.543044736000243e-05, 2.2715223680001216e-05, 1.1357611840000608e-05, 5.678805920000304e-06]",0.6969502712354874
39,0.0,"[0.8099551712234591, 0.7869497860562782, 0.7775528952307204, 0.7728544498179415, 0.7705052271115521, 0.769599922451536, 0.7692226498947964, 0.7690340136164265, 0.7689396954772416, 0.7688925364076493, 0.7688689568728531, 0.7688571671054548, 0.7688512722217558, 0.7688483247799063]","[0.7579944274509998, 0.7681560044051627, 0.7681560044051627, 0.7681560044051627, 0.7681560044051627, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568, 0.7688453773380568]","[0.04597462989240562, 0.02298731494620281, 0.011493657473101404, 0.005746828736550702, 0.002873414368275351, 0.0014367071841376756, 0.0007183535920688378, 0.0003591767960344189, 0.00017958839801720944, 8.979419900860472e-05, 4.489709950430236e-05, 2.244854975215118e-05, 1.122427487607559e-05, 5.612137438037795e-06]",0.7688453773380568
40,0.0,"[0.712891375095145, 0.6719906670631657, 0.6575198421653662, 0.6502844297164665, 0.6466667234920167, 0.6448578703797917, 0.6439534438236793, 0.643501230545623, 0.6432751239065949, 0.6431620705870809, 0.6431055439273238, 0.6430772805974454, 0.6430631489325062, 0.6430560831000364]","[0.6215181021644299, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668, 0.6430490172675668]","[0.043206839654670176, 0.021603419827335088, 0.010801709913667544, 0.005400854956833772, 0.002700427478416886, 0.001350213739208443, 0.0006751068696042215, 0.00033755343480211075, 0.00016877671740105538, 8.438835870052769e-05, 4.2194179350263844e-05, 2.1097089675131922e-05, 1.0548544837565961e-05, 5.2742724187829805e-06]",0.6430490172675668
41,0.0,"[0.8236227788283889, 0.7916869797552206, 0.7757190802186364, 0.7677351304503445, 0.7637431555661985, 0.7617471681241254, 0.7607491744030889, 0.7602501775425705, 0.7600006791123115, 0.7598759298971818, 0.7598135552896171, 0.7597823679858348, 0.7597667743339436, 0.759758977507998]","[0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524, 0.7597511806820524]","[0.04818656012965068, 0.02409328006482534, 0.01204664003241267, 0.006023320016206335, 0.0030116600081031676, 0.0015058300040515838, 0.0007529150020257919, 0.00037645750101289596, 0.00018822875050644798, 9.411437525322399e-05, 4.7057187626611994e-05, 2.3528593813305997e-05, 1.1764296906652999e-05, 5.882148453326499e-06]",0.7597511806820524
42,0.0009999275207519531,"[0.3032278979414191, 0.2874101754489582, 0.2795013142027277, 0.2755468835796126, 0.27356966826805496, 0.27258106061227616, 0.27208675678438676, 0.27183960487044206, 0.2717160289134697, 0.2716542409349835, 0.2716233469457405, 0.2716078999511189]","[0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737, 0.27159245295649737]","[0.017902245241601184, 0.008951122620800592, 0.004475561310400296, 0.002237780655200148, 0.001118890327600074, 0.000559445163800037, 0.0002797225819000185, 0.00013986129095000925, 6.993064547500463e-05, 3.496532273750231e-05, 1.7482661368751156e-05, 8.741330684375578e-06]",0.27159245295649737
43,0.0009999275207519531,"[0.7617572692301786, 0.7312685519898786, 0.7201853524930244, 0.7162678305496304, 0.7143090695779333, 0.7133296890920847, 0.7128399988491606, 0.7125951537276984, 0.7124727311669674, 0.7124115198866017, 0.712380914246419, 0.7123656114263277, 0.7123579600162819, 0.7123541343112592]","[0.6813464540830511, 0.7082122162560274, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363, 0.7123503086062363]","[0.045543180710857376, 0.022771590355428688, 0.011385795177714344, 0.005692897588857172, 0.002846448794428586, 0.001423224397214293, 0.0007116121986071465, 0.00035580609930357325, 0.00017790304965178662, 8.895152482589331e-05, 4.4475762412946656e-05, 2.2237881206473328e-05, 1.1118940603236664e-05, 5.559470301618332e-06]",0.7123503086062363
44,0.0009999275207519531,"[0.5878163294754416, 0.5718554886988503, 0.5638750683105547, 0.5598848581164069, 0.5578897530193329, 0.5568922004707959, 0.5563934241965275, 0.5561440360593932, 0.556019341990826, 0.5559569949565426, 0.5559258214394007, 0.5559102346808299, 0.5559024413015444]","[0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259, 0.555894647922259]","[0.03472224504576293, 0.017361122522881463, 0.008680561261440732, 0.004340280630720366, 0.002170140315360183, 0.0010850701576800915, 0.0005425350788400457, 0.00027126753942002287, 0.00013563376971001143, 6.781688485500572e-05, 3.390844242750286e-05, 1.695422121375143e-05, 8.477110606875715e-06]",0.555894647922259
45,0.0,"[0.7102451528553269, 0.6786840257957947, 0.6664853550759642, 0.661220542573278, 0.6585881363219348, 0.6572719331962633, 0.6566138316334277, 0.6562847808520098, 0.6561202554613008, 0.6560379927659463, 0.6559968614182691, 0.6559762957444305, 0.6559660129075111, 0.6559608714890515]","[0.6471228987362624, 0.6471228987362624, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918, 0.6559557300705918]","[0.042597774459035925, 0.021298887229517963, 0.010649443614758981, 0.005324721807379491, 0.0026623609036897453, 0.0013311804518448727, 0.0006655902259224363, 0.00033279511296121817, 0.00016639755648060908, 8.319877824030454e-05, 4.159938912015227e-05, 2.0799694560076135e-05, 1.0399847280038068e-05, 5.199923640019034e-06]",0.6559557300705918
46,0.0,"[0.7386881234677285, 0.7031134893158615, 0.6872727424310787, 0.6808477697293729, 0.6776352833785199, 0.6760290402030933, 0.6752259186153802, 0.6748243578215234, 0.6746235774245952, 0.674523187226131, 0.674472992126899, 0.6744478945772829, 0.6744353458024749, 0.6744290714150709]","[0.6675388551639945, 0.6675388551639945, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669, 0.6744227970276669]","[0.04438147321979107, 0.022190736609895536, 0.011095368304947768, 0.005547684152473884, 0.002773842076236942, 0.001386921038118471, 0.0006934605190592355, 0.00034673025952961775, 0.00017336512976480887, 8.668256488240444e-05, 4.334128244120222e-05, 2.167064122060111e-05, 1.0835320610300555e-05, 5.417660305150277e-06]",0.6744227970276669
47,0.0,"[0.6037976825331204, 0.5724469313654361, 0.5630839774069573, 0.5594662907507142, 0.5579625321158771, 0.5572106527984586, 0.5568347131397492, 0.5566467433103947, 0.5565527583957174, 0.5565057659383786, 0.5564822697097093, 0.5564705215953747, 0.5564646475382073]","[0.5300800964032737, 0.5487582448429872, 0.5545076174394964, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104, 0.55645877348104]","[0.03923575110147534, 0.01961787555073767, 0.009808937775368835, 0.004904468887684418, 0.002452234443842209, 0.0012261172219211044, 0.0006130586109605522, 0.0003065293054802761, 0.00015326465274013805, 7.663232637006903e-05, 3.831616318503451e-05, 1.9158081592517256e-05, 9.579040796258628e-06]",0.55645877348104
48,0.0,"[0.6964401440856325, 0.6781241881659429, 0.6689662102060983, 0.6643872212261757, 0.6620977267362146, 0.660952979491234, 0.6603806058687436, 0.6600944190574985, 0.6599513256518759, 0.6598797789490646, 0.6598440055976591, 0.6598261189219562, 0.6598171755841048]","[0.6598082322462533, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534, 0.6598082322462534]","[0.03945726982677985, 0.019728634913389925, 0.009864317456694962, 0.004932158728347481, 0.0024660793641737406, 0.0012330396820868703, 0.0006165198410434351, 0.00030825992052171757, 0.00015412996026085879, 7.706498013042939e-05, 3.8532490065214696e-05, 1.9266245032607348e-05, 9.633122516303674e-06]",0.6598082322462534
49,0.0,"[0.6258490225389589, 0.5773084365167627, 0.5530381435056646, 0.5409029970001156, 0.5348354237473412, 0.5318016371209539, 0.5302847438077603, 0.5295262971511634, 0.529147073822865, 0.5289574621587159, 0.5288626563266412, 0.5288152534106039, 0.5287915519525852, 0.5287797012235759]","[0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665, 0.5287678504945665]","[0.04096895672096853, 0.020484478360484264, 0.010242239180242132, 0.005121119590121066, 0.002560559795060533, 0.0012802798975302665, 0.0006401399487651333, 0.00032006997438256663, 0.00016003498719128332, 8.001749359564166e-05, 4.000874679782083e-05, 2.0004373398910414e-05, 1.0002186699455207e-05, 5.001093349727604e-06]",0.5287678504945665
50,0.0,"[0.7243099602644512, 0.7004587547295269, 0.6885331519620648, 0.6825703505783336, 0.679588949886468, 0.6780982495405354, 0.677352899367569, 0.6769802242810858, 0.6767938867378442, 0.6767007179662233, 0.676654133580413, 0.6766308413875077, 0.6766191952910552, 0.6766133722428289]","[0.6766075491946024, 0.6766075491946024, 0.6766075491946024, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026, 0.6766075491946026]","[0.04336828649745661, 0.021684143248728305, 0.010842071624364152, 0.005421035812182076, 0.002710517906091038, 0.001355258953045519, 0.0006776294765227595, 0.00033881473826137976, 0.00016940736913068988, 8.470368456534494e-05, 4.235184228267247e-05, 2.1175921141336235e-05, 1.0587960570668118e-05, 5.293980285334059e-06]",0.6766075491946026
51,0.0,"[0.6349231538785958, 0.5984149195425307, 0.5802931141551153, 0.5744698643095135, 0.5715582393867127, 0.5701024269253121, 0.5693745206946119, 0.5690105675792618, 0.5688285910215869, 0.5687376027427493, 0.5686921086033305, 0.5686693615336211, 0.5686579879987664]","[0.5619066852064657, 0.5619066852064657, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117, 0.5686466144639117]","[0.037342416955096956, 0.018671208477548478, 0.009335604238774239, 0.0046678021193871195, 0.0023339010596935598, 0.0011669505298467799, 0.0005834752649233899, 0.00029173763246169497, 0.00014586881623084749, 7.293440811542374e-05, 3.646720405771187e-05, 1.8233602028855936e-05, 9.116801014427968e-06]",0.5686466144639117
52,0.0,"[0.6496490283715449, 0.60928205770123, 0.5896399133729573, 0.5830824054148295, 0.5798036514357655, 0.5785535210497583, 0.578068604316624, 0.5778261459500569, 0.5777049167667732, 0.5776443021751314, 0.5776139948793104, 0.5775988412314, 0.5775912644074448]","[0.568915087030915, 0.568915087030915, 0.5765248974567015, 0.5765248974567015, 0.5765248974567015, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897, 0.5775836875834897]","[0.038872731592468304, 0.019436365796234152, 0.009718182898117076, 0.004859091449058538, 0.002429545724529269, 0.0012147728622646345, 0.0006073864311323173, 0.0003036932155661586, 0.0001518466077830793, 7.592330389153966e-05, 3.796165194576983e-05, 1.8980825972884914e-05, 9.490412986442457e-06]",0.5775836875834897
53,0.0,"[0.6886156095942618, 0.6504550181505997, 0.6313747224287687, 0.6247460866859509, 0.6216569859186835, 0.6201124355350498, 0.619340160343233, 0.6189540227473246, 0.6187609539493704, 0.6186644195503932, 0.6186161523509046, 0.6185920187511604, 0.6185799519512883, 0.6185739185513522]","[0.6122944267069377, 0.6122944267069377, 0.6122944267069377, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161, 0.6185678851514161]","[0.04267271991495363, 0.021336359957476816, 0.010668179978738408, 0.005334089989369204, 0.002667044994684602, 0.001333522497342301, 0.0006667612486711505, 0.00033338062433557525, 0.00016669031216778762, 8.334515608389381e-05, 4.1672578041946906e-05, 2.0836289020973453e-05, 1.0418144510486726e-05, 5.209072255243363e-06]",0.6185678851514161
54,0.0,"[0.7326359340032624, 0.6936538678187166, 0.6827374056779207, 0.678199932459534, 0.6759311958503407, 0.6747968275457439, 0.6742296433934456, 0.6739460513172965, 0.6738042552792218, 0.6737333572601846, 0.6736979082506659, 0.6736801837459065, 0.6736713214935269, 0.6736668903673371]","[0.5811325934342193, 0.6660861443249547, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473, 0.6736624592411473]","[0.04589033417938242, 0.02294516708969121, 0.011472583544845604, 0.005736291772422802, 0.002868145886211401, 0.0014340729431057005, 0.0007170364715528503, 0.00035851823577642513, 0.00017925911788821256, 8.962955894410628e-05, 4.481477947205314e-05, 2.240738973602657e-05, 1.1203694868013285e-05, 5.601847434006643e-06]",0.6736624592411473
55,0.0009999275207519531,"[0.7562662298550185, 0.7138841531153425, 0.6962521642493233, 0.6891924530424737, 0.6856625974390489, 0.6838976696373364, 0.6830152057364801, 0.6825739737860521, 0.6823533578108381, 0.682243049823231, 0.6821878958294274, 0.6821603188325258, 0.6821465303340749, 0.6821396360848494]","[0.6715020763756667, 0.6715020763756667, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624, 0.682132741835624]","[0.046843424046630416, 0.023421712023315208, 0.011710856011657604, 0.005855428005828802, 0.002927714002914401, 0.0014638570014572005, 0.0007319285007286003, 0.00036596425036430013, 0.00018298212518215006, 9.149106259107503e-05, 4.5745531295537516e-05, 2.2872765647768758e-05, 1.1436382823884379e-05, 5.7181914119421895e-06]",0.682132741835624
56,0.0,"[0.7640328922419488, 0.7320753895367448, 0.7160966381841428, 0.7081072625078417, 0.7041125746696913, 0.7021152307506162, 0.7011165587910785, 0.7006172228113097, 0.7003675548214253, 0.700242720826483, 0.700180303829012, 0.7001490953302765, 0.7001334910809087, 0.7001256889562246]","[0.7001178868315407, 0.7001178868315407, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409, 0.7001178868315409]","[0.0439636840563838, 0.0219818420281919, 0.01099092101409595, 0.005495460507047975, 0.0027477302535239877, 0.0013738651267619939, 0.0006869325633809969, 0.00034346628169049846, 0.00017173314084524923, 8.586657042262462e-05, 4.293328521131231e-05, 2.1466642605656154e-05, 1.0733321302828077e-05, 5.3666606514140385e-06]",0.7001178868315409
57,0.0,"[0.6792818852990574, 0.6601220581527882, 0.6505421445796538, 0.6457521877930865, 0.6433572093998028, 0.642159720203161, 0.64156097560484, 0.6412616033056795, 0.6411119171560994, 0.6410370740813093, 0.6409996525439142, 0.6409809417752166, 0.6409715863908679]","[0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192, 0.6409622310065192]","[0.038777962995370764, 0.019388981497685382, 0.009694490748842691, 0.0048472453744213455, 0.0024236226872106728, 0.0012118113436053364, 0.0006059056718026682, 0.0003029528359013341, 0.00015147641795066705, 7.573820897533352e-05, 3.786910448766676e-05, 1.893455224383338e-05, 9.46727612191669e-06]",0.6409622310065192
58,0.0,"[0.7047117060682019, 0.6657556504413675, 0.6471750533029257, 0.6378847547337048, 0.6332396054490943, 0.6309170308067891, 0.6297557434856365, 0.62917509982506, 0.6288847779947719, 0.6287396170796279, 0.6286670366220558, 0.6286307463932699, 0.6286126012788769, 0.6286035287216802]","[0.5868761445687096, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837, 0.6285944561644837]","[0.04575640792623618, 0.02287820396311809, 0.011439101981559044, 0.005719550990779522, 0.002859775495389761, 0.0014298877476948805, 0.0007149438738474403, 0.00035747193692372013, 0.00017873596846186007, 8.936798423093003e-05, 4.4683992115465017e-05, 2.2341996057732508e-05, 1.1170998028866254e-05, 5.585499014433127e-06]",0.6285944561644837
59,0.0,"[0.7172244101377073, 0.7048851902723963, 0.6987155803397407, 0.6956307753734129, 0.694088372890249, 0.693317171648667, 0.6929315710278761, 0.6927387707174806, 0.6926423705622828, 0.6925941704846839, 0.6925700704458846, 0.6925580204264848, 0.692551995416785]","[0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851, 0.6925459704070851]","[0.03921656857679695, 0.019608284288398475, 0.009804142144199238, 0.004902071072099619, 0.0024510355360498094, 0.0012255177680249047, 0.0006127588840124524, 0.0003063794420062262, 0.0001531897210031131, 7.659486050155654e-05, 3.829743025077827e-05, 1.9148715125389136e-05, 9.574357562694568e-06]",0.6925459704070851
60,0.0,"[0.8317642351847268, 0.7701521388133592, 0.7393460906276754, 0.7239430665348334, 0.7162415544884125, 0.7123907984652021, 0.710465420453597, 0.7095027314477943, 0.7090213869448929, 0.7087807146934424, 0.708660378567717, 0.7086002105048543, 0.708570126473423, 0.7085550844577074]","[0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419915, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916, 0.7085400424419916]","[0.0491185790935146, 0.0245592895467573, 0.01227964477337865, 0.006139822386689325, 0.0030699111933446626, 0.0015349555966723313, 0.0007674777983361656, 0.0003837388991680828, 0.0001918694495840414, 9.59347247920207e-05, 4.796736239601035e-05, 2.3983681198005176e-05, 1.1991840599002588e-05, 5.995920299501294e-06]",0.7085400424419916
61,0.0,"[0.5614890693754628, 0.4971041377736045, 0.4816273725445428, 0.4738889899300121, 0.4700197986227467, 0.4680852029691138, 0.46711790514229745, 0.4666342562288894, 0.46639243177218526, 0.46627151954383317, 0.4662110634296572, 0.46618083537256916, 0.46616572134402523]","[0.4179471777020307, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812, 0.4661506073154812]","[0.03684645795992734, 0.01842322897996367, 0.009211614489981835, 0.004605807244990917, 0.0023029036224954586, 0.0011514518112477293, 0.0005757259056238647, 0.00028786295281193233, 0.00014393147640596616, 7.196573820298308e-05, 3.598286910149154e-05, 1.799143455074577e-05, 8.995717275372885e-06]",0.4661506073154812
62,0.0,"[0.7323921782551932, 0.6776980025246687, 0.6639821228266585, 0.6571241829776532, 0.6536952130531506, 0.6519807280908992, 0.6511234856097736, 0.6506948643692109, 0.6504805537489294, 0.6503733984387887, 0.6503198207837184, 0.6502930319561833, 0.6502796375424156, 0.6502729403355318]","[0.574182844030602, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481, 0.6502662431286481]","[0.04628795711537356, 0.02314397855768678, 0.01157198927884339, 0.005785994639421695, 0.0028929973197108477, 0.0014464986598554238, 0.0007232493299277119, 0.00036162466496385596, 0.00018081233248192798, 9.040616624096399e-05, 4.5203083120481995e-05, 2.2601541560240997e-05, 1.1300770780120499e-05, 5.650385390060249e-06]",0.6502662431286481
